350,1,8,18,24,29,33,35,9
349,5,13,14,20,24,25,36,3
348,3,14,17,20,24,31,34,3
347,3,8,13,27,32,42,10,7
346,5,13,14,22,44,45,33,5
345,15,20,23,29,39,42,2,2
344,1,2,15,28,34,45,38,7
343,1,10,17,29,31,43,15,6
342,1,13,14,33,34,43,25,3
341,1,8,19,34,39,43,41,7
340,18,24,26,29,34,38,32,7
339,6,8,14,21,30,37,45,9
338,2,13,34,38,42,45,16,3
337,1,5,14,18,32,37,4,8
336,3,5,20,34,35,44,16,6
335,5,9,16,23,26,45,21,5
334,13,15,21,29,39,43,33,7
333,5,14,27,30,39,43,35,7
332,16,17,34,36,42,45,3,8
331,4,9,14,26,31,44,39,5
330,3,4,16,17,19,20,23,9
329,9,17,19,30,35,42,4,6
328,1,6,9,16,17,28,24,6
327,6,12,13,17,32,44,24,12
326,16,23,25,33,36,39,40,6
325,7,17,20,32,44,45,33,6
324,2,4,21,25,33,36,17,6
323,10,14,15,32,36,42,3,8
322,9,18,29,32,38,43,20,6
321,12,18,20,21,25,34,42,6
320,16,19,23,25,41,45,3,2
319,5,8,22,28,33,42,37,5
318,2,17,19,20,34,45,21,9
317,3,10,11,22,36,39,8,4
316,10,11,21,27,31,39,43,6
315,1,13,33,35,43,45,23,8
314,15,17,19,34,38,41,2,6
313,9,17,34,35,43,45,2,6
312,2,3,5,6,12,20,25,15
311,4,12,24,27,28,32,10,8
310,1,5,19,28,34,41,16,8
309,1,2,5,11,18,36,22,11
308,14,15,17,19,37,45,40,1
307,5,15,21,23,25,45,12,4
306,4,18,23,30,34,41,19,5
305,7,8,18,21,23,39,9,5
304,4,10,16,26,33,41,38,6
303,2,14,17,30,38,45,43,6
302,13,19,20,32,38,42,4,2
301,7,11,13,33,37,43,26,7
300,7,9,10,12,26,38,39,12
299,1,3,20,25,36,45,24,7
298,5,9,27,29,37,40,19,1
297,6,11,19,20,28,32,34,2
296,3,8,15,27,30,45,44,8
295,1,4,12,16,18,38,8,0
294,6,10,17,30,37,38,40,4
293,1,9,17,21,29,33,24,6
292,17,18,31,32,33,34,10,14
291,3,7,8,18,20,42,45,7
290,8,13,18,32,39,45,7,13
289,3,14,33,37,38,42,10,0
288,1,12,17,28,35,41,10,4
287,6,12,24,27,35,37,41,7
286,1,15,19,40,42,44,17,3
285,13,33,37,40,41,45,2,3
284,2,7,15,24,30,45,28,3
283,6,8,18,31,38,45,42,3
282,2,5,10,18,31,32,30,7
281,1,3,4,6,14,41,12,6
280,10,11,23,24,36,37,35,7
279,7,16,31,36,37,38,11,5
278,3,11,37,39,41,43,13,3
277,10,12,13,15,25,29,20,3
276,4,15,21,33,39,41,25,3
275,14,19,20,35,38,40,26,1
274,13,14,15,26,35,39,25,4
273,1,8,24,31,34,44,6,3
272,7,9,12,27,39,43,28,9
271,3,8,9,27,29,40,36,6
270,5,9,12,20,21,26,27,5
269,5,18,20,36,42,43,32,5
268,3,10,19,24,32,45,12,7
267,7,8,24,34,36,41,1,3
266,3,4,9,11,22,42,37,3
265,5,9,34,37,38,39,12,8
264,9,16,27,36,41,44,5,7
263,1,27,28,32,37,40,18,6
262,9,12,24,25,29,31,36,2
261,6,11,16,18,31,43,2,3
260,7,12,15,24,37,40,43,4
259,4,5,14,35,42,45,34,2
258,14,27,30,31,38,40,17,4
257,6,13,27,31,32,37,4,4
256,4,11,14,21,23,43,32,2
255,1,5,6,24,27,42,32,6
254,1,5,19,20,24,30,27,1
253,8,19,25,31,34,36,33,4
252,14,23,26,31,39,45,28,7
251,6,7,19,25,28,38,45,8
250,19,23,30,37,43,45,38,5
249,3,8,27,31,41,44,11,6
248,3,8,17,23,38,45,13,8
247,12,15,28,36,39,40,13,6
246,13,18,21,23,26,39,15,5
245,9,11,27,31,32,38,22,7
244,13,16,25,36,37,38,19,1
243,2,12,17,19,28,42,34,4
242,4,19,20,21,32,34,43,8
241,2,16,24,27,28,35,21,4
240,6,10,16,40,41,43,21,2
239,11,15,24,39,41,44,7,9
238,2,4,15,28,31,34,35,9
237,1,11,17,21,24,44,33,7
236,1,4,8,13,37,39,7,2
235,21,22,26,27,31,37,8,3
234,13,21,22,24,26,37,4,4
233,4,6,13,17,28,40,39,10
232,8,9,10,12,24,44,35,9
231,5,10,19,31,44,45,27,9
230,5,11,14,29,32,33,12,8
229,4,5,9,11,23,38,35,7
228,17,25,35,36,39,44,23,9
227,4,5,15,16,22,42,2,2
226,2,6,8,14,21,22,34,6
225,5,11,13,19,31,36,7,6
224,4,19,26,27,30,42,7,6
223,1,3,18,20,26,27,38,7
222,5,7,28,29,39,43,44,5
221,2,20,33,35,37,40,10,6
220,5,11,19,21,34,43,31,6
219,4,11,20,26,35,37,16,9
218,1,8,14,18,29,44,20,4
217,16,20,27,33,35,39,38,7
216,7,16,17,33,36,40,1,13
215,2,3,7,15,43,44,4,7
214,5,7,20,25,28,37,32,8
213,2,3,4,5,20,24,42,8
212,11,12,18,21,31,38,8,4
211,12,13,17,20,33,41,8,10
210,10,19,22,23,25,37,39,2
209,2,7,18,20,24,33,37,6
208,14,25,31,34,40,44,24,6
207,3,11,14,31,32,37,38,5
206,1,2,3,15,20,25,43,5
205,1,3,21,29,35,37,30,6
204,3,12,14,35,40,45,5,8
203,1,3,11,24,30,32,7,5
202,12,14,27,33,39,44,17,6
201,3,11,24,38,39,44,26,1
200,5,6,13,14,17,20,7,8
199,14,21,22,25,30,36,43,2
198,12,19,20,25,41,45,2,6
197,7,12,16,34,42,45,4,6
196,35,36,37,41,44,45,30,15
195,7,10,19,22,35,40,31,11
194,15,20,23,26,39,44,28,4
193,6,14,18,26,36,39,13,3
192,4,8,11,18,37,45,33,4
191,5,6,24,25,32,37,8,4
190,8,14,18,30,31,44,15,6
189,8,14,32,35,37,45,28,3
188,19,24,27,30,31,34,36,3
187,1,2,8,18,29,38,42,7
186,4,10,14,19,21,45,9,9
185,1,2,4,8,19,38,14,3
184,1,2,6,16,20,33,41,6
183,2,18,24,34,40,42,5,6
182,13,15,27,29,34,40,35,3
181,14,21,23,32,40,45,44,6
180,2,15,20,21,29,34,22,2
179,5,9,17,25,39,43,32,10
178,1,5,11,12,18,23,9,5
177,1,10,13,16,37,43,6,7
176,4,17,30,32,33,34,15,5
175,19,26,28,31,33,36,17,5
174,13,14,18,22,35,39,16,7
173,3,9,24,30,33,34,18,8
172,4,19,21,24,26,41,35,11
171,4,16,25,29,34,35,1,6
170,2,11,13,15,31,42,10,6
169,16,27,35,37,43,45,19,5
168,3,10,31,40,42,43,30,5
167,24,27,28,30,36,39,4,5
166,9,12,27,36,39,45,14,11
165,5,13,18,19,22,42,31,2
164,6,9,10,11,39,41,27,3
163,7,11,26,28,29,44,16,7
162,1,5,21,25,38,41,24,5
161,22,34,36,40,42,45,44,7
160,3,7,8,34,39,41,1,2
159,1,18,30,41,42,43,32,6
158,4,9,13,18,21,34,7,10
157,19,26,30,33,35,39,37,2
156,5,18,28,30,42,45,2,8
155,16,19,20,32,33,41,4,9
154,6,19,21,35,40,45,20,4
153,3,8,11,12,13,36,33,4
152,1,5,13,26,29,34,43,5
151,1,2,10,13,18,19,15,4
150,2,18,25,28,37,39,16,4
149,2,11,21,34,41,42,27,7
148,21,25,33,34,35,36,17,5
147,4,6,13,21,40,42,36,7
146,2,19,27,35,41,42,25,2
145,2,3,13,20,27,44,9,3
144,4,15,17,26,36,37,43,8
143,26,27,28,42,43,45,8,3
142,12,16,30,34,40,44,19,11
141,8,12,29,31,42,43,2,6
140,3,13,17,18,19,28,8,5
139,9,11,15,20,28,43,13,7
138,10,11,27,28,37,39,19,5
137,7,9,20,25,36,39,15,9
136,2,16,30,36,41,42,11,6
135,6,14,22,28,35,39,16,7
134,3,12,20,23,31,35,43,5
133,4,7,15,18,23,26,13,8
132,3,17,23,34,41,45,43,4
131,8,10,11,14,15,21,37,8
130,7,19,24,27,42,45,31,4
129,19,23,25,28,38,42,17,11
128,12,30,34,36,37,45,39,6
127,3,5,10,29,32,43,35,6
126,7,20,22,27,40,43,1,9
125,2,8,32,33,35,36,18,7
124,4,16,23,25,29,42,1,9
123,7,17,18,28,30,45,27,5
122,1,11,16,17,36,40,8,9
121,12,28,30,34,38,43,9,2
120,4,6,10,11,32,37,30,3
119,3,11,13,14,17,21,38,9
118,3,4,10,17,19,22,38,10
117,5,10,22,34,36,44,35,9
116,2,4,25,31,34,37,17,7
115,1,2,6,9,25,28,31,9
114,11,14,19,26,28,41,2,6
113,4,9,28,33,36,45,26,9
112,26,29,30,33,41,42,43,9
111,7,18,31,33,36,40,27,6
110,7,20,22,23,29,43,1,3
109,1,5,34,36,42,44,33,12
108,7,18,22,23,29,44,12,7
107,1,4,5,6,9,31,17,2
106,4,10,12,22,24,33,29,16
105,8,10,20,34,41,45,28,4
104,17,32,33,34,42,44,35,2
103,5,14,15,27,30,45,10,8
102,17,22,24,26,35,40,42,9
101,1,3,17,32,35,45,8,5
100,1,7,11,23,37,42,6,4
99,1,3,10,27,29,37,11,6
98,6,9,16,23,24,32,43,4
97,6,7,14,15,20,36,3,9
96,1,3,8,21,22,31,20,7
95,8,17,27,31,34,43,14,8
94,5,32,34,40,41,45,6,6
93,6,22,24,36,38,44,19,6
92,3,14,24,33,35,36,17,11
91,1,21,24,26,29,42,27,4
90,17,20,29,35,38,44,10,4
89,4,26,28,29,33,40,37,3
88,1,17,20,24,30,41,27,4
87,4,12,16,23,34,43,26,11
86,2,12,37,39,41,45,33,1
85,6,8,13,23,31,36,21,4
84,16,23,27,34,42,45,11,2
83,6,10,15,17,19,34,14,2
82,1,2,3,14,27,42,39,1
81,5,7,11,13,20,33,6,5
80,17,18,24,25,26,30,1,1
79,3,12,24,27,30,32,14,4
78,10,13,25,29,33,35,38,4
77,2,18,29,32,43,44,37,3
76,1,3,15,22,25,37,43,2
75,2,5,24,32,34,44,28,4
74,6,15,17,18,35,40,23,3
73,3,12,18,32,40,43,38,6
72,2,4,11,17,26,27,1,13
71,5,9,12,16,29,41,21,0
70,5,19,22,25,28,43,26,3
69,5,8,14,15,19,39,35,3
68,10,12,15,16,26,39,38,5
67,3,7,10,15,36,38,33,7
66,2,3,7,17,22,24,45,4
65,4,25,33,36,40,43,39,4
64,14,15,18,21,26,36,39,4
63,3,20,23,36,38,40,5,2
62,3,8,15,27,29,35,21,1
61,14,15,19,30,38,43,8,5
60,2,8,25,36,39,42,11,7
59,6,29,36,39,41,45,13,4
58,10,24,25,33,40,44,1,4
57,7,10,16,25,29,44,6,4
56,10,14,30,31,33,37,19,4
55,17,21,31,37,40,44,7,2
54,1,8,21,27,36,39,37,3
53,7,8,14,32,33,39,42,3
52,2,4,15,16,20,29,1,4
51,2,3,11,16,26,44,35,6
50,2,10,12,15,22,44,1,3
49,4,7,16,19,33,40,30,7
48,6,10,18,26,37,38,3,6
47,14,17,26,31,36,45,27,5
46,8,13,15,23,31,38,39,3
45,1,10,20,27,33,35,17,2
44,3,11,21,30,38,45,39,5
43,6,31,35,38,39,44,1,1
42,17,18,19,21,23,32,1,6
41,13,20,23,35,38,43,34,0
40,7,13,18,19,25,26,6,13
39,6,7,13,15,21,43,8,6
38,16,17,22,30,37,43,36,3
37,7,27,30,33,35,37,42,3
36,1,10,23,26,28,40,31,1
35,2,3,11,26,37,43,39,3
34,9,26,35,37,40,42,2,5
33,4,7,32,33,40,41,9,1
32,6,14,19,25,34,44,11,10
31,7,9,18,23,28,35,32,2
30,8,17,20,35,36,44,4,2
29,1,5,13,34,39,40,11,5
28,9,18,23,25,35,37,1,10
27,1,20,26,28,37,43,27,2
26,4,5,7,18,20,25,31,5
25,2,4,21,26,43,44,16,2
24,7,8,27,29,36,43,6,0
23,5,13,17,18,33,42,44,4
22,4,5,6,8,17,39,25,4
21,6,12,17,18,31,32,21,23
20,10,14,18,20,23,30,41,1
19,6,30,38,39,40,43,26,1
18,3,12,13,19,32,35,29,0
17,3,4,9,17,32,37,1,3
16,6,7,24,37,38,40,33,4
15,3,4,16,30,31,37,13,1
14,2,6,12,31,33,40,15,4
13,22,23,25,37,38,42,26,0
12,2,11,21,25,39,45,44,12
11,1,7,36,37,41,42,14,5
10,9,25,30,33,41,44,6,13
9,2,4,16,17,36,39,14,0
8,8,19,25,34,37,39,9,0
7,2,9,16,25,26,40,42,0
6,14,15,26,27,40,42,34,1
5,16,24,29,40,41,42,3,0
4,14,27,30,31,40,42,2,0
3,11,16,19,21,27,31,30,1
2,9,13,21,25,32,42,2,1
1,10,23,29,33,37,40,16,0
